ID,species,lunge_depth
mn170410-20,mn,17.03787253314119
mn170410-20,mn,10.357891960104533
mn170410-20,mn,19.558501896826872
mn170410-20,mn,17.758026522716655
mn170410-20,mn,13.550034130669644
mn170410-20,mn,14.823044656825642
mn170410-20,mn,15.673616485205109
mn170410-20,mn,10.139178297021125
mn170410-20,mn,15.275731738898562
mn170410-20,mn,11.81832044623823
mn170410-20,mn,11.673705555447885
mn170410-20,mn,14.208950749605927
mn170410-20,mn,17.081149462468794
mn170410-20,mn,13.755372330365356
mn170410-20,mn,13.291209109238736
mn170410-20,mn,14.59720315593259
mn170410-20,mn,13.589865893585946
mn170410-20,mn,17.581959296408073
mn170410-20,mn,16.65279213871467
mn170410-20,mn,11.049821128003781
mn170410-20,mn,13.122142616427672
mn170410-20,mn,16.71217763284689
mn170410-20,mn,14.277938342338294
mn170410-20,mn,16.25863383894126
mn170410-20,mn,15.986469532820404
mn170410-20,mn,13.323167114777162
mn170410-20,mn,18.298196846160373
mn170410-20,mn,16.362942786150175
mn170410-20,mn,15.446836247579563
mn170410-20,mn,15.201419008149616
mn170410-20,mn,14.620102281799923
mn170410-20,mn,20.5043953254726
mn170410-20,mn,15.01557086031465
mn170410-20,mn,18.1468268172874
mn170410-20,mn,15.8456995821714
mn170410-20,mn,17.898855822551567
mn170410-20,mn,16.61115575848309
mn170410-20,mn,16.25830925811856
mn170410-20,mn,19.670659508987033
mn170410-20,mn,21.25126779626378
mn170410-20,mn,16.930517133369953
mn170410-20,mn,17.84165998238689
mn170410-20,mn,15.768278698816953
mn170410-20,mn,14.486769241877276
mn170410-20,mn,14.865737056935373
mn170410-20,mn,17.802576881903402
mn170410-20,mn,19.352871663227
mn170410-20,mn,15.598202911979982
mn170410-20,mn,16.129129993835857
mn170410-20,mn,16.032754634627285
mn170410-20,mn,15.600529977797494
mn170410-20,mn,12.47360786543208
mn170410-20,mn,19.331218768479097
mn170410-20,mn,20.416827452083442
mn170410-20,mn,16.318469621987862
mn170410-20,mn,14.62128505195611
mn170410-20,mn,21.991983733977197
mn170410-20,mn,19.678733040484502
mn170410-20,mn,21.68259930006378
mn170410-20,mn,21.655946637597705
mn170703-40,mn,105.84651510188144
mn170703-40,mn,105.72495811913419
mn170703-40,mn,106.78182066569825
mn170703-40,mn,106.4990956492884
mn170703-40,mn,107.90902155109454
mn170703-40,mn,106.87232783545966
mn170703-40,mn,102.40639481818944
mn170703-40,mn,106.51372365991713
mn170703-40,mn,107.85955045682047
mn170703-40,mn,106.66390997697063
mn170703-40,mn,108.11242357701127
mn170703-40,mn,106.48658220690342
mn170703-40,mn,108.13748394018208
mn170703-40,mn,107.89067423896279
mn170703-40,mn,107.8088331856136
mn170703-40,mn,106.7375619877109
mn170703-40,mn,106.9346775187313
mn170703-40,mn,106.71474867029849
mn170703-40,mn,106.70166281649406
mn170703-40,mn,106.76428281000844
mn170703-40,mn,106.04017983688455
mn170703-40,mn,106.10867900306944
mn170703-40,mn,100.87341412970298
mn170703-40,mn,105.32803650162386
mn170703-40,mn,105.39992251463957
mn170703-40,mn,104.38916726664742
mn170703-40,mn,104.04850005882327
mn170703-40,mn,104.678708903025
mn170703-40,mn,106.1791467440942
mn170703-40,mn,103.57079876404127
mn170703-40,mn,109.40673508831372
mn170703-40,mn,108.46315556661769
mn170703-40,mn,108.36981407655553
mn170703-40,mn,106.30970315227037
mn170703-40,mn,109.02204959737412
mn170703-40,mn,108.7984134015146
mn170703-40,mn,108.8835273782796
mn170703-40,mn,109.05420724177509
mn170703-40,mn,108.81589663764663
mn170703-40,mn,109.72213411024975
mn170703-40,mn,108.2102110585222
mn170703-40,mn,109.57053511010945
mn170703-40,mn,109.1007322051593
mn170703-40,mn,109.52130542380304
mn170703-40,mn,110.29144299114107
mn170703-40,mn,113.08577196127764
mn170703-40,mn,113.72870077674925
mn170703-40,mn,114.47797059271576
mn170703-40,mn,113.92083160678023
mn170703-40,mn,116.1327971734225
mn170703-40,mn,115.91156557206652
mn170703-40,mn,117.44827638704905
mn170703-40,mn,116.86213128914595
mn170703-40,mn,117.58108893047034
mn170703-40,mn,117.20883437210556
mn170703-40,mn,117.99156284675541
mn170703-40,mn,119.89600794578648
mn170703-40,mn,119.25771280604364
mn170703-40,mn,128.66761305886803
mn170703-40,mn,127.14849846823599
mn170703-40,mn,128.95943716334125
mn170703-40,mn,128.84247454384655
mn170703-40,mn,129.1030266163917
mn170703-40,mn,129.57890078107079
mn170703-40,mn,130.98676602513132
mn170703-40,mn,133.15925900423525
mn170703-40,mn,133.65802810705347
mn170703-40,mn,136.5257989513682
mn170703-40,mn,139.30891354259188
mn170703-40,mn,165.3653427954888
mn170703-40,mn,173.0309982357446
mn170703-40,mn,178.01274553811132
mn170703-40,mn,178.03112852204447
mn170703-40,mn,179.88255002043704
mn170703-40,mn,180.56388322384473
mn170703-40,mn,169.34025621017972
mn170703-40,mn,167.86972356456238
mn170703-40,mn,172.34077423741692
mn170703-40,mn,170.7888508216387
mn170703-40,mn,170.12331563846308
mn170703-40,mn,171.6737365887967
mn170703-40,mn,170.45365130471652
mn170703-40,mn,168.4455677166261
mn170703-40,mn,163.6477584420901
mn170703-40,mn,161.7729255020159
mn170703-40,mn,158.20376726634655
mn170703-40,mn,141.27249493058815
mn170703-40,mn,152.20559286956117
mn170703-40,mn,156.92436884296094
mn170703-40,mn,157.27746621822965
mn170703-40,mn,150.13405833852926
mn170703-40,mn,155.44054484811576
mn170703-40,mn,155.93655847601121
mn170703-40,mn,153.1364151245509
mn170703-40,mn,153.54678391574777
mn170703-40,mn,155.602186737842
mn170703-40,mn,151.31566348133535
mn170703-40,mn,149.8247223619808
mn170703-40,mn,151.1653799612927
mn170703-40,mn,151.8782427088935
mn170703-40,mn,152.82670017510245
mn170703-40,mn,153.30110968012102
mn170703-40,mn,152.46921126078786
mn170703-40,mn,152.9114253982102
mn170703-40,mn,153.353772927489
mn170703-40,mn,178.343865358413
mn170703-40,mn,175.31938281188368
mn170703-40,mn,173.39335004808902
mn170703-40,mn,177.42673064987275
mn170703-40,mn,171.7339960188425
mn170703-40,mn,174.1168512239841
mn170703-40,mn,176.50658384436903
mn170703-40,mn,176.3905783098472
mn170703-40,mn,179.3188790411841
mn170703-40,mn,188.2245531528724
mn170703-40,mn,197.68755144387868
mn170703-40,mn,196.93705955142053
mn170703-40,mn,172.57145699075727
mn170703-40,mn,151.26665862611242
mn170703-40,mn,154.11179481682694
mn170703-40,mn,152.02171788445693
mn170703-40,mn,147.7052358346105
mn170703-40,mn,146.9748815555249
mn170703-40,mn,148.72333878103402
mn170703-40,mn,147.34356245759452
mn170703-40,mn,145.85404073337898
mn170703-40,mn,145.94512020880634
mn170703-40,mn,146.16837859490022
mn170703-40,mn,140.48596933603048
mn170703-40,mn,123.2480519194015
mn170703-40,mn,145.518595888351
mn170703-40,mn,147.2286712856649
mn170703-40,mn,147.43727812996903
mn170703-40,mn,150.2292860554001
mn170703-40,mn,153.55699008466223
mn170703-40,mn,154.53925250885277
mn170703-40,mn,151.38106130063304
mn170703-40,mn,148.39975035680948
mn170703-40,mn,144.9584288045184
mn170703-40,mn,140.74546736066858
mn170703-40,mn,136.8056045507511
mn170703-40,mn,143.04525572030906
mn170703-40,mn,148.61868442132604
mn170703-40,mn,148.2634135289063
mn170703-40,mn,147.69370351171625
mn170703-40,mn,147.74527235093046
mn170703-40,mn,147.2421803597298
mn170703-40,mn,145.8792681657632
mn170703-40,mn,148.8858152022609
mn170703-40,mn,150.8923206206677
mn170703-40,mn,155.92326027807644
mn170703-40,mn,159.95229265754094
mn170703-40,mn,157.98437842588467
mn170703-40,mn,153.74897515881491
mn170815-10,mn,121.40744151614739
mn170815-10,mn,136.58585109736012
mn170815-10,mn,138.18188415488765
mn170815-10,mn,135.67001840523508
mn170815-10,mn,133.5072826886631
mn170815-10,mn,127.98900289130968
mn170815-10,mn,142.21499555683715
mn170815-10,mn,140.88729116437042
mn170815-10,mn,132.81924034713595
mn170815-10,mn,127.81415688069272
mn170815-10,mn,124.27450206378607
mn170815-10,mn,119.36524025699688
mn170815-10,mn,116.51225100934813
mn170815-10,mn,125.66855401104999
mn170815-10,mn,99.58293067513526
mn170815-10,mn,93.06926829115844
mn170815-10,mn,97.85397859353813
mn170815-10,mn,92.47621502401151
mn170815-10,mn,93.44604691467006
mn170815-10,mn,100.31767493485492
mn170815-10,mn,99.11805103492604
mn170815-10,mn,93.47395032110526
mn170815-10,mn,31.038338555716248
mn170815-10,mn,76.44958809681921
mn170815-10,mn,90.91748354919486
mn170815-10,mn,28.022533184320814
mn170815-10,mn,23.523918218434787
mn170815-10,mn,17.510487883900236
mn170815-10,mn,25.821163712025637
mn170815-10,mn,14.7172290850433
mn170815-10,mn,19.761759310698746
mn170815-10,mn,23.629364520796546
mn170815-10,mn,22.02311033358979
mn170815-10,mn,20.717747533093178
mn170815-10,mn,18.395082575642594
mn170815-10,mn,20.086248110382034
mn170815-10,mn,21.685589007937182
mn170815-10,mn,16.146382974952576
mn170815-10,mn,18.534874804450823
mn170815-10,mn,19.700276039785095
mn170815-10,mn,18.460562972280957
mn170815-10,mn,20.01744910699046
mn170815-10,mn,28.899170757063146
mn170815-10,mn,46.6556743589492
mn170815-10,mn,21.32179890411715
mn170815-10,mn,17.459458103115956
mn170815-10,mn,15.611869458111595
mn170815-10,mn,64.29083712194927
mn170815-10,mn,87.69324335927952
mn170815-10,mn,59.419241007320615
mn170815-10,mn,73.08721297225975
mn170815-10,mn,58.85407178306057
mn170815-10,mn,34.23265353783281
mn170817-30,mn,122.04314521959537
mn170817-30,mn,119.08703980140332
mn170817-30,mn,117.5169182703678
mn170817-30,mn,119.36888946145072
mn170817-30,mn,122.40436492872762
mn170817-30,mn,115.0413912863809
mn170817-30,mn,108.20242324931475
mn170817-30,mn,112.01898814645472
mn170817-30,mn,116.38836012072676
mn170817-30,mn,105.86451137542703
mn170817-30,mn,110.93380177023752
mn170817-30,mn,115.37692818439471
mn170817-30,mn,111.92445584794348
mn170817-30,mn,116.85943959856094
mn170817-30,mn,121.95246578544564
mn170817-30,mn,111.7769277874144
mn170817-30,mn,114.7081518691049
mn170817-30,mn,138.36032480158397
mn170817-30,mn,130.99244710904708
mn170817-30,mn,136.04547097235758
mn170817-30,mn,119.05471528458425
mn170817-30,mn,121.36792296137051
mn170817-30,mn,115.95290170361785
mn170817-30,mn,111.47754816472141
mn170817-30,mn,116.0120013343561
mn170817-30,mn,122.24317676684306
mn170817-30,mn,120.61361653646627
mn170817-30,mn,109.42630561518125
mn170817-30,mn,127.00718770751945
mn170817-43,mn,121.26324238300263
mn170817-43,mn,113.59065938620441
mn170817-43,mn,109.29453813811963
mn170817-43,mn,111.08262212773107
mn170817-43,mn,122.31086548227299
mn170817-43,mn,123.25006021304354
mn170817-43,mn,119.89555201408122
mn170817-43,mn,125.47036980251414
mn170817-43,mn,136.58321685857302
mn170817-43,mn,114.06548936806058
mn170817-43,mn,117.56841072593171
mn170817-43,mn,109.65481746388348
mn170817-43,mn,108.6533826497951
mn170817-43,mn,150.0643658258953
mn170817-43,mn,113.12007498271845
mn170817-43,mn,114.1997600163815
mn170817-43,mn,132.760544638891
mn170817-43,mn,139.26755797770693
mn170817-43,mn,135.41411768403486
mn170817-43,mn,139.9099380050933
mn170817-43,mn,139.22974405833176
mn170817-43,mn,132.15612947968
mn170817-43,mn,139.52193452614318
mn170817-43,mn,137.3693157140581
mn170817-43,mn,137.63298657611713
mn170817-43,mn,108.57793331360344
mn170817-43,mn,143.72563989861487
mn170817-43,mn,139.95705696396897
mn170817-43,mn,147.3141511655368
mn170817-43,mn,126.49290787323247
mn170817-43,mn,137.28430286210997
mn170817-43,mn,123.75841207788426
mn170817-43,mn,152.06362228876466
mn170817-43,mn,136.11363183183312
mn170817-43,mn,162.25519515813505
mn170817-43,mn,163.7199476905365
mn170817-43,mn,160.45073279755616
mn170817-43,mn,180.4513140514626
mn170817-43,mn,177.9877457508991
mn170817-43,mn,164.66363311394548
mn170817-50,mn,112.89898557069402
mn170817-50,mn,113.21079833703931
mn170817-50,mn,112.96907190222974
mn170817-50,mn,122.41718635282248
mn170817-50,mn,115.21390191128084
mn170817-50,mn,100.61326869300731
mn170817-50,mn,115.33789420160997
mn170817-50,mn,127.48006199916014
mn170817-50,mn,111.26267888480267
mn170817-50,mn,123.09669712309861
mn170817-50,mn,111.09803696092446
mn170817-50,mn,112.89840585098287
mn170817-50,mn,124.00231962295211
mn170817-50,mn,107.67300345089488
mn170817-50,mn,125.94794448991034
mn170817-50,mn,113.51298002357312
mn170817-50,mn,112.8909713052038
mn170817-50,mn,128.4002115417481
mn170817-50,mn,127.93446818053425
mn170817-50,mn,130.80224534287262
mn170817-50,mn,139.60154917473488
mn170817-50,mn,141.05545204595072
mn170817-50,mn,143.59174768194953
mn170817-50,mn,134.3954665628141
mn170817-50,mn,125.68255250018623
mn170817-50,mn,126.93562843419237
mn170817-50,mn,140.7437314269493
mn170817-50,mn,129.90188954246887
mn170817-50,mn,92.49208820401947
mn170817-50,mn,147.52036081951226
mn170817-50,mn,147.32788163583012
mn170817-50,mn,143.08941758580426
mn170817-50,mn,135.5686181090006
mn170817-50,mn,135.06667784043546
mn170817-50,mn,142.4863654728974
mn170817-50,mn,151.61823097612344
mn170817-50,mn,122.23511863741585
mn170817-50,mn,129.67548278939245
mn170817-50,mn,114.1942656162564
mn170817-50,mn,119.69872210936593
mn170817-50,mn,144.9700735260451
mn170817-50,mn,132.46642765320135
mn170817-50,mn,126.0276749334974
mn170817-50,mn,123.05135903136515
mn170817-50,mn,123.94629192911525
mn170817-50,mn,125.17737000171351
mn170817-50,mn,131.4113035037444
mn170817-50,mn,127.04355747721718
mn170817-50,mn,128.95557442113972
mn170817-50,mn,131.5556249278823
mn170817-50,mn,137.65591099019335
mn170817-50,mn,136.6258479980251
mn170817-50,mn,129.8848610854851
mn170817-50,mn,119.17714821884155
mn170817-50,mn,129.1684949166401
mn170817-50,mn,132.21128409084318
mn170817-50,mn,127.85491803436915
mn170817-50,mn,127.18934523520483
mn170817-50,mn,87.09151061765499
mn170817-50,mn,128.4188141286061
mn170817-50,mn,126.91589918273542
mn170817-50,mn,123.62751178121354
mn170817-50,mn,122.29567598273576
mn170817-50,mn,113.82240913478822
mn170817-50,mn,89.258763179988
mn170817-50,mn,112.51792615144787
mn170817-50,mn,122.49699662991704
mn170817-50,mn,129.94328968636592
mn170817-50,mn,126.95880854694411
mn170817-50,mn,124.95182896561778
mn170817-50,mn,120.1076864218139
mn170817-50,mn,123.9934439357607
mn170817-50,mn,115.93198195077635
mn170817-50,mn,112.37554035659373
mn170817-50,mn,126.45303799744909
mn170817-50,mn,9.868705425792548
mn170817-50,mn,10.870276238477851
mn170817-50,mn,14.238923207826762
mn170817-50,mn,11.880794343525322
mn170817-50,mn,15.49627583141906
mn170817-50,mn,0.3480209734626973
mn170817-50,mn,15.439294201291478
mn170817-50,mn,14.940830077698923
mn170817-50,mn,18.632126433703952
mn170817-50,mn,16.60745943949255
mn170817-50,mn,16.609660505829915
mn170817-50,mn,15.810639545160258
mn170817-50,mn,16.65856460351787
mn170817-50,mn,17.096702598925862
mn170817-50,mn,14.631944435789551
mn170817-50,mn,14.96864397273757
mn170817-50,mn,17.432093620627565
mn170817-50,mn,16.49551780718556
mn170817-50,mn,7.227403823956971
mn170817-51,mn,39.84601180118481
mn170817-51,mn,50.74760539077872
mn170817-51,mn,41.78121787878338
mn170817-51,mn,54.26484510065899
mn170817-51,mn,45.414016329576405
mn170817-51,mn,39.37676446448134
mn170817-51,mn,48.53861071138344
mn170817-51,mn,50.40515494611325
mn170817-51,mn,42.31009800926887
mn170817-51,mn,45.36375019348717
mn170817-51,mn,52.31526569436196
mn170817-51,mn,56.88668662786681
mn170817-51,mn,53.72334795492845
mn170817-51,mn,53.26891507724473
mn170817-51,mn,46.45467838679533
mn170817-51,mn,62.34971210483801
mn170817-51,mn,64.64423668873081
mn170817-51,mn,65.22611683548816
mn170817-51,mn,62.72194749583556
mn170817-51,mn,67.09227947756933
mn170817-51,mn,62.10427526875694
mn170817-51,mn,62.7955840587744
mn170817-51,mn,66.40492255299436
mn170817-51,mn,61.7464311628018
mn170817-51,mn,61.16146285212418
mn170817-51,mn,54.484045646725036
mn170817-51,mn,63.06681943456547
mn170817-51,mn,57.049587522973845
mn170817-51,mn,60.264620253085155
mn170817-51,mn,66.48554379771494
mn170817-51,mn,65.75169641285883
mn170817-51,mn,65.67650622979117
mn170817-51,mn,65.02851229026778
mn170817-51,mn,65.66788198177906
mn170817-51,mn,64.49145048197163
mn170817-51,mn,62.414855933104086
mn170817-51,mn,68.48654108976042
mn170817-51,mn,75.0780238030613
mn180423-40,mn,12.516234860029323
mn180423-40,mn,18.00929150765908
mn180423-40,mn,34.20185410007736
mn180423-40,mn,17.04892188645933
mn180423-40,mn,15.936058128324184
mn180423-40,mn,59.88218766791833
mn180423-40,mn,44.59272649979505
mn180423-40,mn,35.27324348642351
mn180423-40,mn,81.47523134659528
mn180423-40,mn,103.52839846954984
mn180423-40,mn,99.5029050292209
mn180423-40,mn,101.47324730282278
mn180423-40,mn,44.67303333734592
mn180423-40,mn,47.741418902864154
mn180423-40,mn,30.458932620674297
mn180423-40,mn,25.778226909179
mn180423-40,mn,30.446289690851213
mn180423-40,mn,39.348768816357804
mn180423-40,mn,20.1241039891356
mn180423-40,mn,46.74228210478768
mn180423-40,mn,40.805382824215904
mn180423-40,mn,27.049421053161957
mn180423-40,mn,56.34493584258407
mn180423-40,mn,34.15261137631189
mn180423-40,mn,27.107296508685984
mn180423-40,mn,32.07545275958237
mn180423-40,mn,63.75567900199286
mn180423-40,mn,50.450238642776426
mn180423-40,mn,61.934349117113946
mn180423-40,mn,41.96537217851194
mn180423-40,mn,28.092071445751387
mn180423-40,mn,33.518268168749735
mn180423-40,mn,44.01553631306942
mn180423-40,mn,27.646470169417373
mn180423-40,mn,25.444514709128246
mn180423-40,mn,24.821762929513138
mn180423-40,mn,22.963825699294638
mn180423-40,mn,26.51332173544741
mn180423-40,mn,19.53053886064541
mn180423-40,mn,22.466384842964285
mn180423-40,mn,22.06015021904458
mn180423-40,mn,25.95135461474656
mn180423-40,mn,24.159577743677815
mn180423-40,mn,22.020894585997702
mn180423-40,mn,16.262958250826138
mn180423-40,mn,16.396563874832214
mn180423-40,mn,18.136628075054105
mn180423-40,mn,25.169776820441673
mn180423-40,mn,17.068066329850204
mn180423-40,mn,15.147963009966585
mn180423-40,mn,14.439569920098004
mn180423-40,mn,11.406482725541261
mn180423-40,mn,10.07223115205514
mn180423-40,mn,9.58084147173447
mn180423-40,mn,10.897360355928734
mn180423-40,mn,8.218735667111982
mn180423-40,mn,7.7932944581761845
mn180423-40,mn,0.01172124740734919
mn180423-40,mn,7.900846090167857
mn180423-43,mn,16.495570680964928
mn180423-43,mn,16.122869721755357
mn180423-43,mn,83.18630506989159
mn180423-43,mn,87.64857106003598
mn180423-43,mn,47.57739055466576
mn180423-43,mn,76.8536879405461
mn180423-43,mn,77.02787751185467
mn180423-43,mn,76.73375777829473
mn180423-43,mn,78.20939096956826
mn180423-43,mn,81.72341017329396
mn180423-43,mn,12.588415576268806
mn180423-43,mn,90.9822805690247
mn180423-43,mn,78.17724393028777
mn180423-43,mn,0.08934018754821559
mn180423-43,mn,68.05212593495807
mn180423-43,mn,0.0967114552456809
mn180423-43,mn,77.33149120615995
mn180423-43,mn,72.5888572617858
mn180423-43,mn,81.01108037377671
mn180423-43,mn,85.79169475907854
mn180423-43,mn,83.07364139047166
mn180423-43,mn,88.88607820652942
mn180423-43,mn,88.16384579092734
mn180423-43,mn,73.09176661994634
mn180423-43,mn,80.79347323231633
mn180423-43,mn,84.99010879051197
mn180423-43,mn,87.95372076169173
mn180423-43,mn,76.72467190231909
mn180423-43,mn,81.15936483117513
mn180423-43,mn,75.87454655720886
mn180423-43,mn,81.7601283860194
mn180423-43,mn,77.09726606344645
mn180423-43,mn,71.9813408349705
mn180423-43,mn,74.91485182279982
mn180423-43,mn,75.04166797935808
mn180423-43,mn,79.37319906706308
mn180423-43,mn,75.70928275881867
mn180423-43,mn,71.78990756398895
mn180423-43,mn,76.19239634344089
mn180423-43,mn,16.096340893000527
mn180423-43,mn,55.0194641897922
mn180423-43,mn,0.007355327919216532
mn180423-43,mn,75.03643009605082
mn180423-43,mn,60.9969549261595
mn180423-43,mn,65.28608568484157
mn180423-43,mn,72.17305396424685
mn180423-43,mn,70.8602303384403
mn180423-43,mn,66.76544370594358
mn180423-43,mn,71.71431800987295
mn180423-43,mn,73.99520802385054
mn180423-43,mn,74.69096964644554
mn180423-43,mn,73.6920531407555
mn180423-43,mn,67.30424684783355
mn180423-43,mn,73.25430701853986
mn180423-43,mn,72.54455766988276
mn180423-43,mn,71.63206247429139
mn180423-43,mn,75.59344989502561
mn180423-43,mn,71.08088585188996
mn180423-43,mn,75.71287335904626
mn180423-43,mn,70.19148460641219
mn180423-43,mn,72.3811837535054
mn180423-43,mn,79.15186051341175
mn180423-43,mn,73.55097964115683
mn180423-43,mn,73.95164472642674
mn180423-43,mn,70.295883727694
mn180423-43,mn,78.55450086822046
mn180423-43,mn,74.17115540629003
mn180423-43,mn,70.43929427004197
mn180423-43,mn,64.52807941774721
mn180423-43,mn,74.31407006098144
mn180423-43,mn,81.07226003444
mn180423-43,mn,71.73050148911418
mn180423-43,mn,76.17637307548746
mn180423-43,mn,76.43997245763462
mn180423-43,mn,69.36420991295454
mn180423-43,mn,2.9926695911073096
mn180423-43,mn,2.148143882374477
mn180423-43,mn,4.193271452362641
mn180423-43,mn,55.697165160610645
mn180423-43,mn,32.406458325528575
mn180423-43,mn,8.455411324792191
mn180423-43,mn,14.103090237853987
mn180423-43,mn,5.901909239346021
mn180423-43,mn,15.75663961776212
mn180423-43,mn,0.532597546420743
mn180423-43,mn,0.6922120998426105
mn180423-43,mn,1.6138171039811922
mn180423-43,mn,1.7592731811319438
mn180423-43,mn,-0.034918361701729635
mn180423-43,mn,1.7418611752323354
mn180423-43,mn,1.66513423181803
mn180423-43,mn,6.369021406284956
mn180423-43,mn,2.2001009763214228
mn180423-43,mn,14.1033326033414
mn180423-43,mn,11.325310100880596
mn180423-43,mn,13.916822521610818
mn180423-43,mn,1.9474472395594566
mn180423-43,mn,3.839335945407278
mn180423-43,mn,9.313094524742327
mn180423-43,mn,0.0022741563541239748
mn180423-43,mn,4.176463764893648
mn180423-43,mn,-0.0023992704383079054
mn180423-43,mn,0.8550626211030858
mn180423-43,mn,1.8874159863229707
mn180423-43,mn,0.040414051673757584
mn180423-43,mn,2.714659210943805
mn180423-43,mn,2.3686233143333473
mn180423-43,mn,2.688993066835694
mn180423-43,mn,20.622618086588627
mn180423-43,mn,23.018830311404972
mn180423-43,mn,6.040677347515203
mn180423-43,mn,11.09628194108374
mn180423-43,mn,6.0218244552411875
mn180423-43,mn,6.612515566659094
mn180423-43,mn,5.664580850670253
mn180423-43,mn,4.266662952067522
mn180423-43,mn,9.395373363263056
mn180423-43,mn,9.00677107632886
mn180423-43,mn,7.0871603308417885
mn180423-43,mn,34.5245455782417
mn180423-43,mn,15.177626734919896
mn180423-43,mn,10.452414922759665
mn180423-43,mn,9.896803020799153
mn180423-43,mn,13.427560902565308
mn180423-43,mn,18.849934760834692
mn180423-43,mn,24.89749944144249
mn180423-43,mn,18.087461896973316
mn180423-43,mn,14.33049673613051
mn180423-43,mn,28.638197242180606
mn180423-43,mn,37.44231672738085
mn180423-43,mn,54.47245302789959
mn180423-43,mn,54.992392090036596
mn180423-43,mn,60.608939032201185
mn180423-43,mn,60.58824381175648
mn180423-43,mn,53.84597702126806
mn180423-43,mn,57.09160479326841
mn180423-43,mn,46.61975415600261
mn180423-43,mn,63.414316147662504
mn180423-43,mn,52.69318771319296
mn180423-43,mn,56.52309042254826
mn180423-43,mn,55.78601659855739
mn180423-43,mn,60.47603370416543
mn180423-43,mn,59.9382141616237
mn180423-43,mn,66.65421607678303
mn180423-43,mn,65.79474016126818
mn180423-43,mn,57.85951743317464
mn180423-43,mn,52.9793825719915
mn180423-43,mn,71.51333652910797
mn180423-43,mn,74.68091455200575
mn180423-43,mn,68.77398441236437
mn180423-43,mn,56.76549613699298
mn180423-43,mn,43.875688429057206
mn180423-43,mn,57.640649779383395
mn180423-43,mn,68.13603665012582
mn180423-43,mn,63.61275919687659
mn180423-43,mn,90.61292373960161
mn180423-43,mn,71.90564609188876
mn180423-43,mn,60.873532800386855
mn180423-43,mn,56.98633070325681
mn180423-43,mn,54.77173948202081
mn180423-43,mn,99.19863104728513
mn180423-43,mn,84.04982498649983
mn180423-43,mn,48.281442986469195
mn180423-43,mn,65.48885745904568
mn180423-43,mn,6.122376054239204
mn180423-43,mn,27.60311320992497
mn180423-43,mn,27.23388788945675
mn180423-43,mn,25.27391994815587
mn180423-43,mn,76.60410240368721
mn180423-43,mn,71.87601219496422
mn180423-43,mn,52.36058584370505
mn180423-43,mn,74.6153101490705
mn180423-43,mn,73.75207317563847
mn180423-43,mn,44.224752986274645
mn180423-43,mn,83.41618176398319
mn180423-43,mn,81.25027190726078
mn180423-43,mn,21.178944067704965
mn180423-43,mn,23.19577139860571
mn180423-43,mn,60.28227335076052
mn180423-43,mn,6.587692969881086
mn180423-43,mn,78.62702275430063
mn180423-43,mn,69.88689950983613
mn180423-43,mn,80.86527278922344
mn180423-43,mn,72.17758503420818
mn180423-43,mn,86.17298190285875
mn180423-43,mn,26.04922970696915
mn180423-43,mn,88.06266248151735
mn180423-43,mn,-0.0084973115739659065
mn180423-43,mn,88.00677244317558
mn180423-43,mn,81.1554297820075
mn180423-43,mn,85.60028616728435
mn180423-43,mn,95.97996794271704
mn180423-43,mn,90.720008349627
mn180423-43,mn,97.13296938678336
mn180423-43,mn,90.34864952629162
mn180423-43,mn,75.53284453127625
mn180424-11,mn,85.52863534170542
mn180424-11,mn,80.58645642566708
mn180424-11,mn,63.73227719847868
mn180424-11,mn,66.74428128313643
mn180424-11,mn,53.1199281100987
mn180424-11,mn,46.03636927197215
mn180424-11,mn,46.810791042804084
mn180424-11,mn,41.51808089805721
mn180424-11,mn,87.05760957700515
mn180424-11,mn,80.38098597902776
mn180424-11,mn,39.96702747498768
mn180424-11,mn,76.07434542675911
mn180424-11,mn,5.802344590608038
mn180424-11,mn,0.40159497584137893
mn180424-11,mn,0.08494821094907853
mn180424-11,mn,50.594071745344095
mn180424-11,mn,50.39290372709219
mn180424-11,mn,41.78128782472504
mn180424-11,mn,45.632746732724726
mn180424-11,mn,46.694990036771316
mn180424-11,mn,31.995352548653972
mn180424-11,mn,19.190776319908007
mn180424-11,mn,54.405063273106954
mn180424-11,mn,7.517106288435015
mn180424-11,mn,26.39670687977186
mn180424-11,mn,53.42187370380556
mn180424-11,mn,19.640731723581627
mn180424-11,mn,7.990065258544313
mn180424-11,mn,34.26846391684798
mn180424-11,mn,40.17500259996286
mn180424-11,mn,18.20401890243694
mn180424-11,mn,22.080118734599893
mn180424-11,mn,24.267979607547396
mn180424-11,mn,35.25454673345367
mn180424-11,mn,34.638662407785574
mn180424-11,mn,47.9636510561349
mn180424-11,mn,51.63129019506233
mn180424-11,mn,14.851189645542746
mn180424-11,mn,18.47630529744349
mn180424-11,mn,46.10040110036003
mn180424-11,mn,36.372437019869125
mn180424-11,mn,20.024760048129735
mn180424-11,mn,34.827064785757145
mn180424-11,mn,47.37721661914657
mn180424-11,mn,47.36346936616349
mn180424-11,mn,43.29905716345987
mn180424-11,mn,20.268096002051635
mn180424-11,mn,38.43414128095231
mn180424-11,mn,5.566332724286915
mn180424-11,mn,12.830381372160321
mn180424-11,mn,15.382634700588687
mn180424-11,mn,19.279069612862997
mn180424-11,mn,18.50689847336246
